,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
0,Abu Dhabi Grand Prix,17,2020,Alfa Romeo Racing,HARD,GIO,2,97.066,Qualifying,22.5962963,26.06296296,61.65185185,0,14,16,2,1,28,27,5.554,55,-0.109320988,105.8906296,0.056583607,100.6073811,,
1,Abu Dhabi Grand Prix,17,2020,Alfa Romeo Racing,HARD,RAI,2,97.555,Qualifying,22.89302326,26.58139535,58.38139535,0,15,12,2,,12,43,5.554,55,0.005,105.237,-0.077195264,106.3522284,-0.010305828,103.4798047
2,Abu Dhabi Grand Prix,17,2020,Alfa Romeo Racing,MEDIUM,GIO,1,97.066,Qualifying,23.44074074,28.00740741,52.51111111,0,14,16,1,1,1,27,5.554,55,-0.109320988,105.8906296,-0.365247467,116.7067001,,
3,Abu Dhabi Grand Prix,17,2020,Alfa Romeo Racing,MEDIUM,RAI,1,97.555,Qualifying,23.56,28.88,51.66,0,15,12,1,1,1,10,5.554,55,0.005,105.237,0.2168,104.2731,-0.074223734,110.4899001
4,Abu Dhabi Grand Prix,17,2020,Alfa Romeo Racing,MEDIUM,RAI,2,97.555,Qualifying,23.4,27.9,51.7,0,15,12,2,,11,1,5.554,55,0.005,105.237,-0.077195264,106.3522284,,
5,Abu Dhabi Grand Prix,17,2020,AlphaTauri,HARD,GAS,2,96.242,Qualifying,22.89777778,26.59777778,58.28,0,9,8,2,1,11,45,5.554,55,0.014027778,104.43225,-0.047073859,105.0468376,,
6,Abu Dhabi Grand Prix,17,2020,AlphaTauri,HARD,KVY,2,95.963,Qualifying,22.90909091,26.60909091,58.20909091,0,7,11,2,1,11,44,5.554,55,1.2404,100.7734667,-0.06314273,105.8536386,-0.055108294,105.4502381
7,Abu Dhabi Grand Prix,17,2020,AlphaTauri,SOFT,GAS,1,96.242,Qualifying,23.56,28.91,51.65,0,9,8,1,4,1,10,5.554,55,0.014027778,104.43225,0.1135,103.8905,,
8,Abu Dhabi Grand Prix,17,2020,AlphaTauri,SOFT,KVY,1,95.963,Qualifying,23.56,28.91,51.65,0,7,11,1,4,1,10,5.554,55,1.2404,100.7734667,0.0832,104.2139,0.09835,104.0522
9,Abu Dhabi Grand Prix,17,2020,Ferrari,HARD,LEC,2,95.881,Qualifying,22.709375,26.209375,60.590625,0,12,13,2,1,23,32,5.554,55,-0.110454545,105.4580303,0.01124652,102.5608394,,
10,Abu Dhabi Grand Prix,17,2020,Ferrari,HARD,VET,1,96.631,Qualifying,23.31142857,27.68571429,54.19714286,0,13,14,1,1,1,35,5.554,55,-0.062190476,105.0909048,-0.036239388,105.1380865,,
11,Abu Dhabi Grand Prix,17,2020,Ferrari,MEDIUM,LEC,1,95.881,Qualifying,23.47727273,28.23636364,51.87727273,0,12,13,1,4,1,22,5.554,55,-0.110454545,105.4580303,0.135261146,107.1675819,,
12,Abu Dhabi Grand Prix,17,2020,Ferrari,MEDIUM,VET,2,96.631,Qualifying,22.50526316,25.83157895,62.09473684,0,13,14,2,1,36,19,5.554,55,-0.062190476,105.0909048,0.089838384,98.92649495,,
13,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,HARD,FIT,2,98.173,Qualifying,23.2125,27.22916667,55.2375,0,17,19,2,1,11,24,5.554,55,-0.081548954,107.0391753,-0.057436765,106.9438265,,
14,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,HARD,MAG,1,97.863,Qualifying,23.36774194,27.83548387,53.53225806,0,20,18,1,1,1,31,5.554,55,-0.092895797,106.4416448,-0.31308515,114.6055955,,
15,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,MEDIUM,FIT,1,98.173,Qualifying,23.55,28.88,51.73,0,17,19,1,1,1,10,5.554,55,-0.081548954,107.0391753,0.186,105.4066667,,
16,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,MEDIUM,FIT,3,98.173,Qualifying,22.6,25.99285714,61.84285714,0,17,19,3,1,35,14,5.554,55,-0.081548954,107.0391753,0.234813107,95.27287621,,
17,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,MEDIUM,MAG,2,97.863,Qualifying,22.64375,26.11875,61.6625,0,20,18,2,1,32,16,5.554,55,-0.092895797,106.4416448,0.455840782,86.25715922,,
18,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,MEDIUM,MAG,3,97.863,Qualifying,22.31428571,25.5,62.64285714,0,20,18,3,1,48,7,5.554,55,-0.092895797,106.4416448,,,,
19,Abu Dhabi Grand Prix,17,2020,Haas F1 Team,SOFT,FIT,4,98.173,Qualifying,22.3,25.44,62.74,0,17,19,4,1,49,5,5.554,55,,,,,,
20,Abu Dhabi Grand Prix,17,2020,McLaren,HARD,NOR,2,95.497,Qualifying,22.90444444,26.61111111,58.28222222,0,4,5,2,1,11,45,5.554,55,-0.034916667,104.03675,-0.031608163,103.9076658,,
21,Abu Dhabi Grand Prix,17,2020,McLaren,HARD,SAI,2,95.815,Qualifying,22.90444444,26.60888889,58.28222222,0,6,6,2,1,11,45,5.554,55,-0.028666667,104.415,-0.04527596,104.4312048,-0.038442061,104.1694353
22,Abu Dhabi Grand Prix,17,2020,McLaren,MEDIUM,SAI,1,95.815,Qualifying,23.56,28.91,51.65,0,6,6,1,4,1,10,5.554,55,-0.028666667,104.415,0.1501,103.6637,,
23,Abu Dhabi Grand Prix,17,2020,McLaren,SOFT,NOR,1,95.497,Qualifying,23.56,28.91,51.65,0,4,5,1,4,1,10,5.554,55,-0.034916667,104.03675,0.3814,102.4648,,
24,Abu Dhabi Grand Prix,17,2020,Mercedes,HARD,BOT,2,95.271,Qualifying,22.90666667,26.62,58.23777778,0,2,2,2,1,11,45,5.554,55,-0.0765,102.9055,0.00261854,101.6735102,,
25,Abu Dhabi Grand Prix,17,2020,Mercedes,HARD,HAM,2,95.332,Qualifying,22.90666667,26.61777778,58.24222222,0,3,3,2,1,11,45,5.554,55,-0.088888889,103.3873333,0.009884342,101.5241744,0.006251441,101.5988423
26,Abu Dhabi Grand Prix,17,2020,Mercedes,MEDIUM,BOT,1,95.271,Qualifying,23.56,28.93,51.63,0,2,2,1,4,1,10,5.554,55,-0.0765,102.9055,-0.0029,102.7192,,
27,Abu Dhabi Grand Prix,17,2020,Mercedes,MEDIUM,HAM,1,95.332,Qualifying,23.56,28.93,51.61,0,3,3,1,4,1,10,5.554,55,-0.088888889,103.3873333,-0.0214,103.1772,-0.01215,102.9482
28,Abu Dhabi Grand Prix,17,2020,Racing Point,HARD,PER,1,96.034,Qualifying,23.525,29.0375,51.8125,0,19,20,1,1,1,8,5.554,55,,,-0.7495,107.6845,,
29,Abu Dhabi Grand Prix,17,2020,Racing Point,HARD,STR,2,96.046,Qualifying,22.89777778,26.58888889,58.26888889,0,8,10,2,1,11,45,5.554,55,0.00675,104.5334167,-0.047665739,105.274426,,
30,Abu Dhabi Grand Prix,17,2020,Racing Point,SOFT,STR,1,96.046,Qualifying,23.56,28.91,51.65,0,8,10,1,4,1,10,5.554,55,0.00675,104.5334167,0.0585,104.2735,,
31,Abu Dhabi Grand Prix,17,2020,Red Bull Racing,HARD,ALB,2,95.571,Qualifying,22.90888889,26.61111111,58.24888889,0,5,4,2,1,11,45,5.554,55,-0.119722222,104.3745,-0.021332859,102.6047994,,
32,Abu Dhabi Grand Prix,17,2020,Red Bull Racing,HARD,VER,2,95.246,Qualifying,22.91111111,26.62888889,58.20444444,0,1,1,2,1,11,45,5.554,55,-0.090833333,102.7088333,0.008631907,101.1993834,-0.006350476,101.9020914
33,Abu Dhabi Grand Prix,17,2020,Red Bull Racing,MEDIUM,VER,1,95.246,Qualifying,23.56,28.93,51.62,0,1,1,1,4,1,10,5.554,55,-0.090833333,102.7088333,0.0513,102.2966,,
34,Abu Dhabi Grand Prix,17,2020,Red Bull Racing,SOFT,ALB,1,95.571,Qualifying,23.56,28.91,51.65,0,5,4,1,4,1,10,5.554,55,-0.119722222,104.3745,-0.3276,105.3828,,
35,Abu Dhabi Grand Prix,17,2020,Renault,HARD,OCO,2,96.359,Qualifying,22.89555556,26.58666667,58.30888889,0,10,9,2,1,11,45,5.554,55,1.2475,100.9975,-0.052666194,105.471266,,
36,Abu Dhabi Grand Prix,17,2020,Renault,HARD,RIC,1,96.406,Qualifying,23.26153846,27.54615385,54.9025641,0,11,7,1,1,1,39,5.554,55,-0.067350427,104.9893846,-0.080091587,105.0946769,,
37,Abu Dhabi Grand Prix,17,2020,Renault,MEDIUM,OCO,1,96.359,Qualifying,23.56,28.91,51.65,0,10,9,1,1,1,10,5.554,55,1.2475,100.9975,0.2138,103.8951,,
38,Abu Dhabi Grand Prix,17,2020,Renault,MEDIUM,RIC,2,96.406,Qualifying,22.45,25.7375,62.31875,0,11,7,2,1,40,16,5.554,55,-0.067350427,104.9893846,0.008627273,101.4147091,,
39,Abu Dhabi Grand Prix,17,2020,Williams,HARD,LAT,2,98.443,Qualifying,23.19166667,27.175,55.6,0,18,17,2,1,12,24,5.554,55,-0.101658939,107.1814036,-0.094269608,107.5244461,,
40,Abu Dhabi Grand Prix,17,2020,Williams,HARD,RUS,2,98.045,Qualifying,22.9,26.61136364,58.26818182,0,16,15,2,1,11,44,5.554,55,-0.075589744,106.4284359,-0.033940215,105.4654096,-0.064104911,106.4949278
41,Abu Dhabi Grand Prix,17,2020,Williams,MEDIUM,LAT,1,98.443,Qualifying,23.53636364,28.79090909,51.72727273,0,18,17,1,1,1,11,5.554,55,-0.101658939,107.1814036,-0.0625,106.9706667,,
42,Abu Dhabi Grand Prix,17,2020,Williams,MEDIUM,LAT,3,98.443,Qualifying,22.48947368,25.85263158,62.17894737,0,18,17,3,1,36,19,5.554,55,-0.101658939,107.1814036,-0.005456044,103.1172857,,
43,Abu Dhabi Grand Prix,17,2020,Williams,MEDIUM,RUS,1,98.045,Qualifying,23.55,28.88,51.73,0,16,15,1,1,1,10,5.554,55,-0.075589744,106.4284359,0.0317,106.0039,-0.0154,106.4872833
44,Abu Dhabi Grand Prix,21,2018,Ferrari,SUPERSOFT,VET,2,95.125,Qualifying,30.135,32.0825,51.55,0.1,3,2,2,1,16,40,5.554,55,-0.135194444,106.1191667,-0.057204482,105.2140185,,
45,Abu Dhabi Grand Prix,21,2018,Ferrari,ULTRASOFT,RAI,1,95.365,Qualifying,32.57142857,34.47142857,37.78571429,0,4,19,1,5,1,7,5.554,55,,,,,,
46,Abu Dhabi Grand Prix,21,2018,Ferrari,ULTRASOFT,VET,1,95.125,Qualifying,32.80666667,34.41333333,37.16666667,0,3,2,1,4,1,15,5.554,55,-0.135194444,106.1191667,0.101,104.117,,
47,Abu Dhabi Grand Prix,21,2018,Haas F1 Team,HYPERSOFT,GRO,1,96.192,Qualifying,32.57142857,34.47142857,37.74285714,0,7,9,1,4,1,7,5.554,55,,,,,,
48,Abu Dhabi Grand Prix,21,2018,Haas F1 Team,SUPERSOFT,GRO,2,96.192,Qualifying,30.6212766,32.44468085,49.08297872,0.063829787,7,9,2,1,8,47,5.554,55,,,-0.090171116,109.0593558,,
49,Abu Dhabi Grand Prix,21,2018,Haas F1 Team,SUPERSOFT,MAG,1,97.309,Qualifying,31.83658537,33.44146341,43.01219512,0.073170732,13,10,1,1,1,41,5.554,55,-0.086385965,108.7573158,-0.131586669,109.7701302,,
50,Abu Dhabi Grand Prix,21,2018,Haas F1 Team,ULTRASOFT,MAG,2,97.309,Qualifying,27.89230769,30.41538462,62.01538462,0,13,10,2,1,42,13,5.554,55,-0.086385965,108.7573158,-0.35622541,121.9241557,,
51,Abu Dhabi Grand Prix,21,2018,McLaren,SUPERSOFT,ALO,2,97.743,Qualifying,28.94074074,31.25185185,57.08518519,0.074074074,15,11,2,1,28,27,5.554,55,-0.069638889,108.0655,-0.101088423,109.3187076,,
52,Abu Dhabi Grand Prix,21,2018,McLaren,SUPERSOFT,VAN,1,98.577,Qualifying,32.09142857,33.58285714,41.74,0.085714286,18,14,1,1,1,35,5.554,55,-0.0975,108.8083333,-0.02209585,108.0070998,,
53,Abu Dhabi Grand Prix,21,2018,McLaren,ULTRASOFT,ALO,1,97.743,Qualifying,32.7962963,34.15185185,38.33703704,0.037037037,15,11,1,1,1,27,5.554,55,-0.069638889,108.0655,-0.039555882,108.0498529,,
54,Abu Dhabi Grand Prix,21,2018,McLaren,ULTRASOFT,VAN,2,98.577,Qualifying,28.46315789,30.89473684,59.28421053,0,18,14,2,1,36,19,5.554,55,-0.0975,108.8083333,-0.091415385,108.9412571,,
55,Abu Dhabi Grand Prix,21,2018,Mercedes,SUPERSOFT,BOT,2,94.956,Qualifying,31.225,32.89166667,46.56666667,0.166666667,2,5,2,1,17,24,5.554,55,-0.08148439,105.6353128,-0.05282397,105.2983446,,
56,Abu Dhabi Grand Prix,21,2018,Mercedes,SUPERSOFT,HAM,2,94.794,Qualifying,30.63333333,32.45833333,49.02083333,0.083333333,1,1,2,1,8,48,5.554,55,,,-0.072529296,105.9976817,-0.062676633,105.6480131
57,Abu Dhabi Grand Prix,21,2018,Mercedes,ULTRASOFT,BOT,1,94.956,Qualifying,32.825,34.40625,37.1125,0,2,5,1,4,1,16,5.554,55,-0.08148439,105.6353128,-0.0984,106.096,,
58,Abu Dhabi Grand Prix,21,2018,Mercedes,ULTRASOFT,BOT,3,94.956,Qualifying,28,30.42666667,61.50666667,0,2,5,3,1,41,15,5.554,55,-0.08148439,105.6353128,0.124206061,97.35860606,,
59,Abu Dhabi Grand Prix,21,2018,Mercedes,ULTRASOFT,HAM,1,94.794,Qualifying,32.54285714,34.51428571,37.81428571,0,1,1,1,4,1,7,5.554,55,,,,,,
60,Abu Dhabi Grand Prix,21,2018,Racing Point,HYPERSOFT,OCO,1,96.54,Qualifying,32.87222222,34.37777778,37,0,9,17,1,4,1,18,5.554,55,-0.604555556,119.4043333,-2.651381148,142.1012336,,
61,Abu Dhabi Grand Prix,21,2018,Racing Point,SUPERSOFT,OCO,2,96.54,Qualifying,30.9037037,32.63333333,48.0962963,0.111111111,9,17,2,1,19,27,5.554,55,-0.604555556,119.4043333,-0.18987013,111.5706061,,
62,Abu Dhabi Grand Prix,21,2018,Racing Point,SUPERSOFT,PER,2,97.255,Qualifying,28.91724138,31.22413793,57.20344828,0.103448276,14,8,2,1,27,29,5.554,55,-0.471753623,118.3855217,-0.071833478,107.2060477,-0.130851804,109.3883269
63,Abu Dhabi Grand Prix,21,2018,Racing Point,ULTRASOFT,PER,1,97.255,Qualifying,32.85769231,34.22692308,37.87692308,0,14,8,1,1,1,26,5.554,55,-0.471753623,118.3855217,-0.757690099,120.3964623,,
64,Abu Dhabi Grand Prix,21,2018,Red Bull Racing,HYPERSOFT,RIC,2,95.401,Qualifying,27.4,28.3,65.2,0,5,4,2,34,49,1,5.554,55,-0.3768,116.9734667,-0.021063725,103.7505147,,
65,Abu Dhabi Grand Prix,21,2018,Red Bull Racing,HYPERSOFT,VER,1,95.589,Qualifying,32.85882353,34.4,37.02352941,0,6,3,1,4,1,17,5.554,55,-0.757785714,118.8780476,-2.948155738,143.581418,,
66,Abu Dhabi Grand Prix,21,2018,Red Bull Racing,SUPERSOFT,RIC,2,95.401,Qualifying,28.85238095,31.36666667,57.28095238,0,5,4,2,1,34,21,5.554,55,-0.3768,116.9734667,-0.021063725,103.7505147,,
67,Abu Dhabi Grand Prix,21,2018,Red Bull Racing,SUPERSOFT,VER,2,95.589,Qualifying,29.97894737,31.96315789,52.35263158,0.105263158,6,3,2,1,18,38,5.554,55,-0.757785714,118.8780476,-0.049106283,105.0555992,-0.035085004,104.4030569
68,Abu Dhabi Grand Prix,21,2018,Red Bull Racing,ULTRASOFT,RIC,1,95.401,Qualifying,32.27272727,33.71818182,40.85454545,0.121212121,5,4,1,5,1,33,5.554,55,-0.3768,116.9734667,-0.356877543,112.7768737,,
69,Abu Dhabi Grand Prix,21,2018,Renault,HYPERSOFT,HUL,1,96.542,Qualifying,32.3,34.1,38.7,0,10,20,1,4,0,1,5.554,55,,,,,,
70,Abu Dhabi Grand Prix,21,2018,Renault,SUPERSOFT,SAI,2,96.982,Qualifying,28.32777778,30.81111111,59.93333333,0,11,6,2,1,38,18,5.554,55,-0.130382353,108.0299608,-0.032142857,104.7337912,,
71,Abu Dhabi Grand Prix,21,2018,Renault,ULTRASOFT,SAI,1,96.982,Qualifying,31.97837838,33.52432432,42.29189189,0.081081081,11,6,1,1,1,37,5.554,55,-0.130382353,108.0299608,-0.172089231,109.5531231,,
72,Abu Dhabi Grand Prix,21,2018,Sauber,HYPERSOFT,LEC,1,96.237,Qualifying,32.55714286,34.51428571,37.78571429,0,8,7,1,4,1,7,5.554,55,,,,,,
73,Abu Dhabi Grand Prix,21,2018,Sauber,SUPERSOFT,ERI,1,97.132,Qualifying,32.93333333,34.34166667,37.225,0,12,18,1,1,1,24,5.554,55,,,-0.088593407,108.7585714,,
74,Abu Dhabi Grand Prix,21,2018,Sauber,SUPERSOFT,LEC,2,96.237,Qualifying,30.51875,32.37708333,49.575,0.0625,8,7,2,1,8,48,5.554,55,,,-0.114130172,109.1244678,,
75,Abu Dhabi Grand Prix,21,2018,Toro Rosso,SUPERSOFT,GAS,1,98.166,Qualifying,32.62413793,33.96551724,39.24827586,0.103448276,17,16,1,1,1,29,5.554,55,-0.048974359,107.6441795,-0.043807018,108.0485965,,
76,Abu Dhabi Grand Prix,21,2018,Toro Rosso,SUPERSOFT,HAR,2,97.994,Qualifying,30.75192308,32.56923077,48.32692308,0.057692308,16,12,2,3,3,52,5.554,55,,,-0.070879285,109.0282673,,
77,Abu Dhabi Grand Prix,21,2018,Toro Rosso,ULTRASOFT,GAS,2,98.166,Qualifying,30.05882353,32.21176471,51.41764706,0,17,16,2,1,30,17,5.554,55,-0.048974359,107.6441795,-0.21434375,112.9403125,,
78,Abu Dhabi Grand Prix,21,2018,Toro Rosso,ULTRASOFT,HAR,1,97.994,Qualifying,32.3,34.1,38.7,0,16,12,1,,1,1,5.554,55,,,,,,
79,Abu Dhabi Grand Prix,21,2018,Toro Rosso,ULTRASOFT,HAR,2,97.994,Qualifying,32.5,34.7,38.2,0,16,12,2,,2,1,5.554,55,,,-0.070879285,109.0282673,-0.142611517,110.9842899
80,Abu Dhabi Grand Prix,21,2018,Williams,SUPERSOFT,SIR,1,98.635,Qualifying,32.08571429,33.58285714,41.81142857,0.085714286,19,15,1,1,1,35,5.554,55,-0.1111875,109.5427917,-0.047153162,108.7274338,,
81,Abu Dhabi Grand Prix,21,2018,Williams,SUPERSOFT,STR,1,98.682,Qualifying,31.8725,33.4675,42.83,0.075,20,13,1,1,1,40,5.554,55,-0.075522523,108.5768018,-0.091174384,109.0860473,-0.069163773,108.9067405
82,Abu Dhabi Grand Prix,21,2018,Williams,ULTRASOFT,SIR,2,98.635,Qualifying,28.41578947,30.89473684,59.43684211,0,19,15,2,1,36,19,5.554,55,-0.1111875,109.5427917,-0.138883516,111.6997714,,
83,Abu Dhabi Grand Prix,21,2018,Williams,ULTRASOFT,STR,2,98.682,Qualifying,27.82857143,30.28571429,62.32857143,0,20,13,2,1,41,14,5.554,55,-0.075522523,108.5768018,-0.132366667,111.8158222,-0.135625092,111.7577968
84,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,HARD,GIO,2,98.114,Qualifying,25.93333333,29.55,65.03888889,0,16,16,2,1,9,18,5.554,55,-0.099389724,106.4254749,0.194870629,102.8208473,0.058837683,104.5865379
85,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,HARD,RAI,2,98.383,Qualifying,25.38125,27.928125,68.559375,0,17,13,2,1,23,32,5.554,55,-0.155772727,107.2546515,-0.006159421,104.1111927,0.094355604,103.46602
86,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,MEDIUM,GIO,3,98.114,Qualifying,25.325,27.82142857,69,0,16,16,3,1,27,28,5.554,55,-0.099389724,106.4254749,0.044382411,102.5848429,,
87,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,MEDIUM,RAI,1,98.383,Qualifying,26.15454545,30.03181818,63.45,0,17,13,1,1,1,22,5.554,55,-0.155772727,107.2546515,-0.061620098,106.5116765,0.077589951,105.3923882
88,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,SOFT,GIO,1,98.114,Qualifying,26.4125,30.4375,61.3125,0,16,16,1,1,1,8,5.554,55,-0.099389724,106.4254749,0.538,103.9416667,,
89,Abu Dhabi Grand Prix,21,2019,Ferrari,HARD,LEC,2,95.219,Qualifying,25.76923077,28.91538462,66.00384615,0,3,3,2,1,13,26,5.554,55,-0.062631331,103.4873051,0.025467532,102.4042727,0.018357026,102.4825561
90,Abu Dhabi Grand Prix,21,2019,Ferrari,HARD,VET,2,95.339,Qualifying,25.77307692,28.91923077,66.00769231,0,4,5,2,1,13,26,5.554,55,-0.071028563,104.6063395,-0.059365414,104.877518,-0.016948941,103.6408954
91,Abu Dhabi Grand Prix,21,2019,Ferrari,MEDIUM,LEC,1,95.219,Qualifying,26.31666667,30.36666667,61.86666667,0,3,3,1,4,1,12,5.554,55,-0.062631331,103.4873051,-0.027928571,103.5346429,0.053666288,105.3511124
92,Abu Dhabi Grand Prix,21,2019,Ferrari,MEDIUM,VET,3,95.339,Qualifying,25.13529412,27.55294118,70.55294118,0,4,5,3,1,39,17,5.554,55,-0.071028563,104.6063395,-0.044627273,103.2713,,
93,Abu Dhabi Grand Prix,21,2019,Ferrari,SOFT,LEC,3,95.219,Qualifying,25.15882353,27.56470588,70.45882353,0,3,3,3,1,39,17,5.554,55,-0.062631331,103.4873051,0.153052448,94.16959207,,
94,Abu Dhabi Grand Prix,21,2019,Ferrari,SOFT,VET,1,95.339,Qualifying,26.325,30.35,61.9,0,4,5,1,4,1,12,5.554,55,-0.071028563,104.6063395,0.031028571,103.591981,,
95,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,HARD,GRO,2,98.051,Qualifying,25.43055556,28.06666667,68.325,0,15,15,2,2,19,36,5.554,55,-0.065814815,107.3254444,-0.047333163,105.9948576,-0.052384964,106.469342
96,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,HARD,MAG,2,97.254,Qualifying,25.40588235,28,68.42647059,0,14,14,2,2,21,34,5.554,55,-0.103433333,106.4476333,0.03162266,103.3540286,-0.007855251,104.6744431
97,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,MEDIUM,GRO,1,98.051,Qualifying,26.22222222,30.18333333,62.85,0,15,15,1,1,1,18,5.554,55,-0.065814815,107.3254444,-0.12341958,107.3663193,0.03129021,106.386493
98,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,MEDIUM,MAG,1,97.254,Qualifying,26.19,30.12,63.175,0,14,14,1,1,1,20,5.554,55,-0.103433333,106.4476333,-0.10492967,107.1604044,-0.114174625,107.2633619
99,Abu Dhabi Grand Prix,21,2019,McLaren,HARD,NOR,2,96.436,Qualifying,25.56956522,28.53695652,67.3826087,0,6,8,2,1,9,46,5.554,55,-0.014041667,105.3184583,-0.052307974,105.8923262,-0.048791967,105.1617655
100,Abu Dhabi Grand Prix,21,2019,McLaren,HARD,SAI,2,96.308,Qualifying,25.7137931,28.75862069,66.39655172,0,8,10,2,1,13,29,5.554,55,-0.078731183,105.9616667,-0.053286087,106.0024507,-0.05279703,105.9473884
101,Abu Dhabi Grand Prix,21,2019,McLaren,MEDIUM,SAI,3,96.308,Qualifying,25.09230769,27.50769231,70.88461538,0,8,10,3,1,42,13,5.554,55,-0.078731183,105.9616667,0.073785714,98.81764286,,
102,Abu Dhabi Grand Prix,21,2019,McLaren,SOFT,NOR,1,96.436,Qualifying,26.425,30.4375,61.2875,0,6,8,1,4,1,8,5.554,55,-0.014041667,105.3184583,,,,
103,Abu Dhabi Grand Prix,21,2019,McLaren,SOFT,SAI,1,96.308,Qualifying,26.31666667,30.31666667,61.88333333,0,8,10,1,4,1,12,5.554,55,-0.078731183,105.9616667,-0.018892857,105.6451071,,
104,Abu Dhabi Grand Prix,21,2019,Mercedes,HARD,BOT,2,94.973,Qualifying,25.3,27.77692308,69.21923077,0,20,4,2,1,30,26,5.554,55,-0.167862069,106.5799195,-0.058383117,104.0440931,-0.024249388,102.7841337
105,Abu Dhabi Grand Prix,21,2019,Mercedes,HARD,HAM,2,94.779,Qualifying,25.34482759,27.85862069,68.82758621,0,1,1,2,1,27,29,5.554,55,-0.045217949,102.9853205,-0.019765104,102.4888504,-0.039074111,103.2664717
106,Abu Dhabi Grand Prix,21,2019,Mercedes,MEDIUM,BOT,1,94.973,Qualifying,26.05862069,29.72758621,64.04482759,0,20,4,1,4,1,29,5.554,55,-0.167862069,106.5799195,-0.137796084,106.146731,-0.079598042,104.6619655
107,Abu Dhabi Grand Prix,21,2019,Mercedes,MEDIUM,HAM,1,94.779,Qualifying,26.10384615,29.89230769,63.82692308,0,1,1,1,4,1,26,5.554,55,-0.045217949,102.9853205,0.005102597,102.7432779,-0.066346743,104.4450045
108,Abu Dhabi Grand Prix,21,2019,Racing Point,HARD,PER,2,96.961,Qualifying,25.16470588,27.6,70.40588235,0,10,7,2,1,38,17,5.554,55,-0.072288288,106.3978649,-0.037727273,104.8686364,-0.042696506,105.0715312
109,Abu Dhabi Grand Prix,21,2019,Racing Point,HARD,STR,2,97.103,Qualifying,26.02777778,29.88888889,64.43888889,0,12,20,2,1,6,18,5.554,55,,,0.195020979,102.7700291,0.078646853,103.8193328
110,Abu Dhabi Grand Prix,21,2019,Racing Point,MEDIUM,PER,1,96.961,Qualifying,25.94324324,29.36756757,64.64324324,0,10,7,1,1,1,37,5.554,55,-0.072288288,106.3978649,-0.048582845,105.833928,,
111,Abu Dhabi Grand Prix,21,2019,Racing Point,MEDIUM,STR,1,97.103,Qualifying,26.44,30.38,60.88,0,12,20,1,1,1,5,5.554,55,,,,,,
112,Abu Dhabi Grand Prix,21,2019,Racing Point,SOFT,STR,3,97.103,Qualifying,25.50454545,28.09090909,67.63181818,0,12,20,3,1,24,22,5.554,55,,,0.213550251,97.17830653,,
113,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,HARD,ALB,2,95.682,Qualifying,25.50952381,28.33333333,67.87857143,0,5,6,2,1,14,42,5.554,55,0.076282051,103.7101538,-0.044840154,104.6167076,-0.018104124,102.9080455
114,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,HARD,VER,2,95.139,Qualifying,25.36,27.86333333,68.71666667,0,2,2,2,1,26,30,5.554,55,-0.064133333,103.5454,-0.022483846,102.7777977,-0.033662,103.6972526
115,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,MEDIUM,ALB,1,95.682,Qualifying,26.30769231,30.33076923,62.06153846,0,5,6,1,4,1,13,5.554,55,0.076282051,103.7101538,0.035904762,103.8934643,0.043602381,103.0950321
116,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,MEDIUM,VER,1,95.139,Qualifying,26.116,29.948,63.748,0,2,2,1,4,1,25,5.554,55,-0.064133333,103.5454,-0.024622556,103.5291045,0.005641103,103.7112844
117,Abu Dhabi Grand Prix,21,2019,Renault,HARD,RIC,2,96.456,Qualifying,25.71290323,28.7483871,66.44193548,0,7,11,2,1,12,31,5.554,55,-0.099735887,106.3530972,-0.055807521,106.1928222,-0.054236858,105.8320441
118,Abu Dhabi Grand Prix,21,2019,Renault,MEDIUM,HUL,2,96.71,Qualifying,25.43333333,28.11111111,68.29166667,0,9,12,2,1,19,36,5.554,55,-0.042037037,105.6184444,-0.018787542,104.9274119,-0.005080134,103.1710605
